Surveillance Network,Season,MMWR Year,MMWR Week,Week ending date,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate
Combined,2020-21,2020,51,12/19/2020 12:00:00 AM,Overall,Male,Overall,Overall,19.9,161.1
Combined,2020-21,2020,52,12/26/2020 12:00:00 AM,Overall,Male,Overall,Overall,20,181.1
Combined,2020-21,2020,53,01/02/2021 12:00:00 AM,Overall,Male,Overall,Overall,19.9,201
Combined,2020-21,2021,1,01/09/2021 12:00:00 AM,Overall,Male,Overall,Overall,21.5,222.5
Combined,2020-21,2021,2,01/16/2021 12:00:00 AM,Overall,Male,Overall,Overall,19,241.5
Combined,2020-21,2021,3,01/23/2021 12:00:00 AM,Overall,Male,Overall,Overall,16.3,257.8
Combined,2020-21,2021,4,01/30/2021 12:00:00 AM,Overall,Male,Overall,Overall,13.1,270.9
Combined,2020-21,2021,5,02/06/2021 12:00:00 AM,Overall,Male,Overall,Overall,11.6,282.5
Combined,2020-21,2021,6,02/13/2021 12:00:00 AM,Overall,Male,Overall,Overall,9,291.5
Combined,2020-21,2021,7,02/20/2021 12:00:00 AM,Overall,Male,Overall,Overall,8,299.5
Combined,2020-21,2021,8,02/27/2021 12:00:00 AM,Overall,Male,Overall,Overall,7.6,307.1
Combined,2020-21,2021,9,03/06/2021 12:00:00 AM,Overall,Male,Overall,Overall,6.4,313.5
Combined,2020-21,2021,10,03/13/2021 12:00:00 AM,Overall,Male,Overall,Overall,6.4,319.9
Combined,2020-21,2021,11,03/20/2021 12:00:00 AM,Overall,Male,Overall,Overall,7.3,327.2
Combined,2020-21,2021,12,03/27/2021 12:00:00 AM,Overall,Male,Overall,Overall,8,335.2
Combined,2020-21,2021,13,04/03/2021 12:00:00 AM,Overall,Male,Overall,Overall,8.8,344
Combined,2020-21,2021,14,04/10/2021 12:00:00 AM,Overall,Male,Overall,Overall,10.3,354.3
Combined,2020-21,2021,15,04/17/2021 12:00:00 AM,Overall,Male,Overall,Overall,10.2,364.5
Combined,2020-21,2021,16,04/24/2021 12:00:00 AM,Overall,Male,Overall,Overall,9.2,373.7
Combined,2020-21,2021,17,05/01/2021 12:00:00 AM,Overall,Male,Overall,Overall,8,381.7
Combined,2020-21,2021,18,05/08/2021 12:00:00 AM,Overall,Male,Overall,Overall,7.2,388.9
Combined,2020-21,2021,19,05/15/2021 12:00:00 AM,Overall,Male,Overall,Overall,5.4,394.3
Combined,2020-21,2021,20,05/22/2021 12:00:00 AM,Overall,Male,Overall,Overall,4.8,399.1
Combined,2020-21,2021,21,05/29/2021 12:00:00 AM,Overall,Male,Overall,Overall,3.8,402.9
Combined,2020-21,2021,22,06/05/2021 12:00:00 AM,Overall,Male,Overall,Overall,3.1,406
Combined,2020-21,2021,23,06/12/2021 12:00:00 AM,Overall,Male,Overall,Overall,2.5,408.5
Combined,2020-21,2021,24,06/19/2021 12:00:00 AM,Overall,Male,Overall,Overall,2.2,410.7
Combined,2020-21,2021,25,06/26/2021 12:00:00 AM,Overall,Male,Overall,Overall,2,412.7
Combined,2020-21,2021,26,07/03/2021 12:00:00 AM,Overall,Male,Overall,Overall,2.1,414.8
Combined,2020-21,2021,27,07/10/2021 12:00:00 AM,Overall,Male,Overall,Overall,2.6,417.4
Combined,2020-21,2021,28,07/17/2021 12:00:00 AM,Overall,Male,Overall,Overall,3.4,420.8
Combined,2020-21,2021,29,07/24/2021 12:00:00 AM,Overall,Male,Overall,Overall,5.3,426.1
Combined,2020-21,2021,30,07/31/2021 12:00:00 AM,Overall,Male,Overall,Overall,7.3,433.4
Combined,2020-21,2021,31,08/07/2021 12:00:00 AM,Overall,Male,Overall,Overall,9.9,443.3
Combined,2020-21,2021,32,08/14/2021 12:00:00 AM,Overall,Male,Overall,Overall,11.4,454.7
Combined,2020-21,2021,33,08/21/2021 12:00:00 AM,Overall,Male,Overall,Overall,12.6,467.3
Combined,2020-21,2021,34,08/28/2021 12:00:00 AM,Overall,Male,Overall,Overall,13.5,480.8
Combined,2020-21,2021,35,09/04/2021 12:00:00 AM,Overall,Male,Overall,Overall,13.1,493.9
Combined,2020-21,2021,36,09/11/2021 12:00:00 AM,Overall,Male,Overall,Overall,12.7,506.6
Combined,2020-21,2021,37,09/18/2021 12:00:00 AM,Overall,Male,Overall,Overall,11.3,517.9
Combined,2020-21,2021,38,09/25/2021 12:00:00 AM,Overall,Male,Overall,Overall,10.9,528.8
Combined,2020-21,2021,39,10/02/2021 12:00:00 AM,Overall,Male,Overall,Overall,10.1,538.9
Combined,2020-21,2020,40,10/03/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.6,0.6
Combined,2020-21,2020,41,10/10/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.6,1.2
Combined,2020-21,2020,42,10/17/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.7,1.9
Combined,2020-21,2020,43,10/24/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.9,2.8
Combined,2020-21,2020,44,10/31/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1,3.8
Combined,2020-21,2020,45,11/07/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.7,5.5
Combined,2020-21,2020,46,11/14/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.8,7.3
Combined,2020-21,2020,47,11/21/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.9,8.2
Combined,2020-21,2020,48,11/28/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.5,9.7
Combined,2020-21,2020,49,12/05/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,11.3
Combined,2020-21,2020,50,12/12/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,12.4
Combined,2020-21,2020,51,12/19/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.5,13.9
Combined,2020-21,2020,52,12/26/2020 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.7,15.6
Combined,2020-21,2020,53,01/02/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.2,16.8
Combined,2020-21,2021,1,01/09/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,2.2,19
Combined,2020-21,2021,2,01/16/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.8,20.8
Combined,2020-21,2021,3,01/23/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,22.4
Combined,2020-21,2021,4,01/30/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.8,24.2
Combined,2020-21,2021,5,02/06/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,25.3
Combined,2020-21,2021,6,02/13/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.2,26.5
Combined,2020-21,2021,7,02/20/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.2,27.7
Combined,2020-21,2021,8,02/27/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,28.8
Combined,2020-21,2021,9,03/06/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.6,29.4
Combined,2020-21,2021,10,03/13/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.5,29.9
Combined,2020-21,2021,11,03/20/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1,30.9
Combined,2020-21,2021,12,03/27/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,32
Combined,2020-21,2021,13,04/03/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,33.1
Combined,2020-21,2021,14,04/10/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.1,34.2
Combined,2020-21,2021,15,04/17/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.3,35.5
Combined,2020-21,2021,16,04/24/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.3,36.8
Combined,2020-21,2021,17,05/01/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,38.4
Combined,2020-21,2021,18,05/08/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,40
Combined,2020-21,2021,19,05/15/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.2,41.2
Combined,2020-21,2021,20,05/22/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.8,42
Combined,2020-21,2021,21,05/29/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1,43
Combined,2020-21,2021,22,06/05/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.8,43.8
Combined,2020-21,2021,23,06/12/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.5,44.3
Combined,2020-21,2021,24,06/19/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.4,44.7
Combined,2020-21,2021,25,06/26/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.4,45.1
Combined,2020-21,2021,26,07/03/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.4,45.5
Combined,2020-21,2021,27,07/10/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.5,46
Combined,2020-21,2021,28,07/17/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.5,46.5
Combined,2020-21,2021,29,07/24/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.4,46.9
Combined,2020-21,2021,30,07/31/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,0.7,47.6
Combined,2020-21,2021,31,08/07/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.2,48.8
Combined,2020-21,2021,32,08/14/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,50.4
Combined,2020-21,2021,33,08/21/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,52
Combined,2020-21,2021,34,08/28/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,2.1,54.1
Combined,2020-21,2021,35,09/04/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,2,56.1
Combined,2020-21,2021,36,09/11/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.8,57.9
Combined,2020-21,2021,37,09/18/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.5,59.4
Combined,2020-21,2021,38,09/25/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.6,61
Combined,2020-21,2021,39,10/02/2021 12:00:00 AM,12-17 years,Overall,Overall,Overall,1.7,62.7
Combined,2020-21,2020,40,10/03/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,2.3,2.3
Combined,2020-21,2020,41,10/10/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,2.3,4.6
Combined,2020-21,2020,42,10/17/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.1,7.7
Combined,2020-21,2020,43,10/24/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,2.6,10.3
Combined,2020-21,2020,44,10/31/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.2,13.5
Combined,2020-21,2020,45,11/07/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.2,17.7
Combined,2020-21,2020,46,11/14/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,5,22.7
Combined,2020-21,2020,47,11/21/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.9,27.6
Combined,2020-21,2020,48,11/28/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.6,33.2
Combined,2020-21,2020,49,12/05/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,6.2,39.4
Combined,2020-21,2020,50,12/12/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,6.5,45.9
Combined,2020-21,2020,51,12/19/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.1,51
Combined,2020-21,2020,52,12/26/2020 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.9,55.9
Combined,2020-21,2020,53,01/02/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.7,61.6
Combined,2020-21,2021,1,01/09/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,6.2,67.8
Combined,2020-21,2021,2,01/16/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.2,73
Combined,2020-21,2021,3,01/23/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.9,77.9
Combined,2020-21,2021,4,01/30/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.5,82.4
Combined,2020-21,2021,5,02/06/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4,86.4
Combined,2020-21,2021,6,02/13/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.7,90.1
Combined,2020-21,2021,7,02/20/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.4,93.5
Combined,2020-21,2021,8,02/27/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3,96.5
Combined,2020-21,2021,9,03/06/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3,99.5
Combined,2020-21,2021,10,03/13/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3,102.5
Combined,2020-21,2021,11,03/20/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.2,105.7
Combined,2020-21,2021,12,03/27/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.8,109.5
Combined,2020-21,2021,13,04/03/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.8,113.3
Combined,2020-21,2021,14,04/10/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5,118.3
Combined,2020-21,2021,15,04/17/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.7,123
Combined,2020-21,2021,16,04/24/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.4,127.4
Combined,2020-21,2021,17,05/01/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.5,131.9
Combined,2020-21,2021,18,05/08/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.1,136
Combined,2020-21,2021,19,05/15/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.7,139.7
Combined,2020-21,2021,20,05/22/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.4,143.1
Combined,2020-21,2021,21,05/29/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.1,146.2
Combined,2020-21,2021,22,06/05/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.7,147.9
Combined,2020-21,2021,23,06/12/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.6,149.5
Combined,2020-21,2021,24,06/19/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.6,151.1
Combined,2020-21,2021,25,06/26/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.4,152.5
Combined,2020-21,2021,26,07/03/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.3,153.8
Combined,2020-21,2021,27,07/10/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,1.8,155.6
Combined,2020-21,2021,28,07/17/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,2,157.6
Combined,2020-21,2021,29,07/24/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,2.5,160.1
Combined,2020-21,2021,30,07/31/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.2,163.3
Combined,2020-21,2021,31,08/07/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.6,167.9
Combined,2020-21,2021,32,08/14/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.2,173.1
Combined,2020-21,2021,33,08/21/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.9,179
Combined,2020-21,2021,34,08/28/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.5,184.5
Combined,2020-21,2021,35,09/04/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.7,190.2
Combined,2020-21,2021,36,09/11/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,5.2,195.4
Combined,2020-21,2021,37,09/18/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,4.6,200
Combined,2020-21,2021,38,09/25/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.9,203.9
Combined,2020-21,2021,39,10/02/2021 12:00:00 AM,18-29 years,Overall,Overall,Overall,3.5,207.4
Combined,2020-21,2020,40,10/03/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,2.9,2.9
Combined,2020-21,2020,41,10/10/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,3.1,6
Combined,2020-21,2020,42,10/17/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,3.8,9.8
Combined,2020-21,2020,43,10/24/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,3.9,13.7
Combined,2020-21,2020,44,10/31/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.8,18.5
Combined,2020-21,2020,45,11/07/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,6.5,25
Combined,2020-21,2020,46,11/14/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,8,33
Combined,2020-21,2020,47,11/21/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,8.1,41.1
Combined,2020-21,2020,48,11/28/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,8.7,49.8
Combined,2020-21,2020,49,12/05/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.1,58.9
Combined,2020-21,2020,50,12/12/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.8,68.7
Combined,2020-21,2020,51,12/19/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.3,78
Combined,2020-21,2020,52,12/26/2020 12:00:00 AM,30-39 years,Overall,Overall,Overall,8.6,86.6
Combined,2020-21,2020,53,01/02/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,9,95.6
Combined,2020-21,2021,1,01/09/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.5,105.1
Combined,2020-21,2021,2,01/16/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.2,114.3
Combined,2020-21,2021,3,01/23/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.6,121.9
Combined,2020-21,2021,4,01/30/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,6.8,128.7
Combined,2020-21,2021,5,02/06/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,5.7,134.4
Combined,2020-21,2021,6,02/13/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,5,139.4
Combined,2020-21,2021,7,02/20/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.1,143.5
Combined,2020-21,2021,8,02/27/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.4,147.9
Combined,2020-21,2021,9,03/06/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4,151.9
Combined,2020-21,2021,10,03/13/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,3.9,155.8
Combined,2020-21,2021,11,03/20/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.7,160.5
Combined,2020-21,2021,12,03/27/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.8,165.3
Combined,2020-21,2021,13,04/03/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.5,172.8
Combined,2020-21,2021,14,04/10/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.4,180.2
Combined,2020-21,2021,15,04/17/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.8,188
Combined,2020-21,2021,16,04/24/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.3,195.3
Combined,2020-21,2021,17,05/01/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,6.8,202.1
Combined,2020-21,2021,18,05/08/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,6,208.1
Combined,2020-21,2021,19,05/15/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,5.3,213.4
Combined,2020-21,2021,20,05/22/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4.2,217.6
Combined,2020-21,2021,21,05/29/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,3.1,220.7
Combined,2020-21,2021,22,06/05/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,2.6,223.3
Combined,2020-21,2021,23,06/12/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,2.6,225.9
Combined,2020-21,2021,24,06/19/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,1.8,227.7
Combined,2020-21,2021,25,06/26/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,1.8,229.5
Combined,2020-21,2021,26,07/03/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,2,231.5
Combined,2020-21,2021,27,07/10/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,2.7,234.2
Combined,2020-21,2021,28,07/17/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,2.9,237.1
Combined,2020-21,2021,29,07/24/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,4,241.1
Combined,2020-21,2021,30,07/31/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,6.1,247.2
Combined,2020-21,2021,31,08/07/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,8.2,255.4
Combined,2020-21,2021,32,08/14/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.6,265
Combined,2020-21,2021,33,08/21/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,9.9,274.9
Combined,2020-21,2021,34,08/28/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,10.5,285.4
Combined,2020-21,2021,35,09/04/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,10.2,295.6
Combined,2020-21,2021,36,09/11/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,8.6,304.2
Combined,2020-21,2021,37,09/18/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.3,311.5
Combined,2020-21,2021,38,09/25/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,7.1,318.6
Combined,2020-21,2021,39,10/02/2021 12:00:00 AM,30-39 years,Overall,Overall,Overall,6.7,325.3
Combined,2020-21,2020,40,10/03/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,4,4
Combined,2020-21,2020,41,10/10/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,4.9,8.9
Combined,2020-21,2020,42,10/17/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,5.6,14.5
Combined,2020-21,2020,43,10/24/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,6.3,20.8
Combined,2020-21,2020,44,10/31/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,7.9,28.7
Combined,2020-21,2020,45,11/07/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,10.5,39.2
Combined,2020-21,2020,46,11/14/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,12.1,51.3
Combined,2020-21,2020,47,11/21/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,14.1,65.4
Combined,2020-21,2020,48,11/28/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,14,79.4
Combined,2020-21,2020,49,12/05/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,14.1,93.5
Combined,2020-21,2020,50,12/12/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,14.4,107.9
Combined,2020-21,2020,51,12/19/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,13.9,121.8
Combined,2020-21,2020,52,12/26/2020 12:00:00 AM,40-49 years,Overall,Overall,Overall,13,134.8
Combined,2020-21,2020,53,01/02/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,13.7,148.5
Combined,2020-21,2021,1,01/09/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,14.4,162.9
Combined,2020-21,2021,2,01/16/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,13.8,176.7
Combined,2020-21,2021,3,01/23/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,11.6,188.3
Combined,2020-21,2021,4,01/30/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,9,197.3
Combined,2020-21,2021,5,02/06/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,8.3,205.6
Combined,2020-21,2021,6,02/13/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,7,212.6
Combined,2020-21,2021,7,02/20/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,5.9,218.5
Combined,2020-21,2021,8,02/27/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,6,224.5
Combined,2020-21,2021,9,03/06/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,5.3,229.8
Combined,2020-21,2021,10,03/13/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,5.9,235.7
Combined,2020-21,2021,11,03/20/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,6.6,242.3
Combined,2020-21,2021,12,03/27/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,7.9,250.2
Combined,2020-21,2021,13,04/03/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,9.4,259.6
Combined,2020-21,2021,14,04/10/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,12.8,272.4
Combined,2020-21,2021,15,04/17/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,12.1,284.5
Combined,2020-21,2021,16,04/24/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,11,295.5
Combined,2020-21,2021,17,05/01/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,9.1,304.6
Combined,2020-21,2021,18,05/08/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,7.9,312.5
Combined,2020-21,2021,19,05/15/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,6.6,319.1
Combined,2020-21,2021,20,05/22/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,5.1,324.2
Combined,2020-21,2021,21,05/29/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,4.1,328.3
Combined,2020-21,2021,22,06/05/2021 12:00:00 AM,40-49 years,Overall,Overall,Overall,3,331.3
